name,FID,cx,cy,county,st,year,total,noncitizen,citizen,rate
Rowan,37159,778.3386761234237,352.0461464665874,"Rowan County, North Carolina",NA,2023,148487,6245,142242,4.205755386
Woodford,21239,696.7350256880769,308.21887334405363,"Woodford County, Kentucky",NA,2023,27017,1213,25804,4.489765703
Harper,40059,432.0440826180063,347.3672985033189,"Harper County, Oklahoma",NA,2023,3231,377,2854,11.66821418
Winnebago,55139,617.3916118745219,177.68134273662508,"Winnebago County, Wisconsin",NA,2023,171357,2727,168630,1.591414416
Christian,21047,650.8324997093374,339.566091184789,"Christian County, Kentucky",NA,2023,72599,1025,71574,1.411865177
Alamance,37001,798.2503391833857,339.5754399589009,"Alamance County, North Carolina",NA,2023,174286,9796,164490,5.620646524
Estill,21065,711.4759349401927,314.947341564068,"Estill County, Kentucky",NA,2023,14079,126,13953,0.894949925
Westmoreland,42129,780.1896731769164,243.7095892269704,"Westmoreland County, Pennsylvania",NA,2023,353345,2252,351093,0.637337446
Saline,29195,547.2162420949742,294.61890452372313,"Saline County, Missouri",NA,2023,23177,965,22212,4.163610476
Day,46037,472.4083803429437,152.50392884222867,"Day County, South Dakota",NA,2023,5460,14,5446,0.256410256
Bexar,48029,448.12199895958156,516.3428391277844,"Bexar County, Texas",NA,2023,2037344,149465,1887879,7.336267218
Bedford,51019,791.0785649875558,311.6793846489747,"Bedford County, Virginia",NA,2023,80254,1004,79250,1.251027986
Brown,39015,709.8706131713352,287.09761800589865,"Brown County, Ohio",NA,2023,43710,100,43610,0.228780599
Umatilla,41059,140.58861231844705,102.79296917693594,"Umatilla County, Oregon",NA,2023,80087,5513,74574,6.883763907
Morgan,47129,703.4899446231411,351.642234245136,"Morgan County, Tennessee",NA,2023,21193,62,21131,0.292549427
Roanoke,51161,780.9413558111005,315.39183639807635,"Roanoke County, Virginia",NA,2023,96793,2815,93978,2.90826816
Fredericksburg,51630,822.3852509204876,282.53754901709675,"Fredericksburg city, Virginia",NA,2023,28383,2252,26131,7.934326886
Spokane,53063,170.27163688182674,66.47126504222459,"Spokane County, Washington",NA,2023,544323,11950,532373,2.195387665
Pleasants,54073,754.9828665137895,269.53118610732076,"Pleasants County, West Virginia",NA,2023,7572,0,7572,0
Beaver,40007,417.43260058779344,347.8076302196032,"Beaver County, Oklahoma",NA,2023,5041,452,4589,8.966474906
Claiborne,47025,720.4528560547003,341.5223615144806,"Claiborne County, Tennessee",NA,2023,32221,198,32023,0.614506067
Apache,04001,252.45814501074628,363.46742977543215,"Apache County, Arizona",NA,2023,65680,489,65191,0.744518879
Harris,13145,707.975860559988,429.21002718955765,"Harris County, Georgia",NA,2023,35509,204,35305,0.574502239
Liberty,12077,715.0060501492987,487.17132449172607,"Liberty County, Florida",NA,2023,7650,117,7533,1.529411765
Hancock,28045,625.0819123818318,490.46116660705826,"Hancock County, Mississippi",NA,2023,46057,394,45663,0.85546171
Ashtabula,39007,753.2501007740593,215.81689766137418,"Ashtabula County, Ohio",NA,2023,97343,632,96711,0.649250588
Glenn,06021,46.739934850278104,221.5410618544085,"Glenn County, California",NA,2023,28623,2580,26043,9.013730217
Craig,40035,512.2237570351967,349.3820207211884,"Craig County, Oklahoma",NA,2023,14215,182,14033,1.280337671
Johnson,17087,624.9414189987153,328.5241961767255,"Johnson County, Illinois",NA,2023,13350,59,13291,0.441947566
St. Charles,29183,590.7289560399018,300.3722498142201,"St. Charles County, Missouri",NA,2023,409830,7944,401886,1.938364688
Cowley,20035,483.03674049906164,338.4710380034726,"Cowley County, Kansas",NA,2023,34487,829,33658,2.403804332
West Carroll,22123,583.869810825867,438.3569695934301,"West Carroll Parish, Louisiana",NA,2023,9622,31,9591,0.322178341
Emmons,38029,431.50637795536863,130.4282503952908,"Emmons County, North Dakota",NA,2023,3269,0,3269,0
Ripley,29181,590.595029760364,349.3718934410375,"Ripley County, Missouri",NA,2023,10755,64,10691,0.59507206
Santa Cruz,06087,36.73101269930728,278.97480578045423,"Santa Cruz County, California",NA,2023,266021,25204,240817,9.474439988
Humboldt,06023,28.4560816593974,191.25976528350932,"Humboldt County, California",NA,2023,135418,4059,131359,2.997385872
McPherson,46089,447.008284301191,142.8589445658582,"McPherson County, South Dakota",NA,2023,2278,16,2262,0.7023705
Whitman,53075,165.75844936454644,78.57234027905471,"Whitman County, Washington",NA,2023,47042,2524,44518,5.365418137
Ferry,53019,158.86697090716962,42.45283087218904,"Ferry County, Washington",NA,2023,7326,89,7237,1.214851215
Terrell,13273,719.5739227147603,449.834731160813,"Terrell County, Georgia",NA,2023,8941,56,8885,0.626328151
Oglethorpe,13221,738.7003456063051,398.93957395693974,"Oglethorpe County, Georgia",NA,2023,15221,318,14903,2.089218842
Carbon,30009,290.61755797153,141.48011849576744,"Carbon County, Montana",NA,2023,10877,91,10786,0.836627747
Laramie,56021,351.09623688879583,238.78480153057967,"Laramie County, Wyoming",NA,2023,100661,1600,99061,1.589493448
Bartholomew,18005,673.3250209904633,283.78115424237444,"Bartholomew County, Indiana",NA,2023,82881,6454,76427,7.787068206
Grant,21081,696.8439550615175,293.90476958366963,"Grant County, Kentucky",NA,2023,25238,60,25178,0.237736746
Erie,39043,721.578882137336,228.03763504936387,"Erie County, Ohio",NA,2023,74938,471,74467,0.628519576
Mercer,21167,694.9962473211682,313.97048400242954,"Mercer County, Kentucky",NA,2023,22824,441,22383,1.932176656
Clay,27027,490.4451849887635,118.26763256388023,"Clay County, Minnesota",NA,2023,65628,1177,64451,1.793441824
Montgomery,21173,711.4135807174273,306.7695364324209,"Montgomery County, Kentucky",NA,2023,28271,278,27993,0.983339818
Montgomery,37123,792.3171336240317,357.3531291675351,"Montgomery County, North Carolina",NA,2023,25874,1373,24501,5.306485275
Hennepin,27053,538.0473810867774,159.56489132475718,"Hennepin County, Minnesota",NA,2023,1268903,74518,1194385,5.872631714
Webster,21233,645.7501157851401,325.3739880609172,"Webster County, Kentucky",NA,2023,12873,410,12463,3.184960771
LaPorte,18091,654.1092694527468,231.3958373190907,"LaPorte County, Indiana",NA,2023,112141,1887,110254,1.682703026
Bourbon,20011,518.4482659172791,324.25212659613396,"Bourbon County, Kansas",NA,2023,14384,162,14222,1.12625139
Union,37179,781.9759428246174,366.9729126742614,"Union County, North Carolina",NA,2023,244975,14250,230725,5.816920094
Virginia Beach,51810,853.8021599406724,310.5811808045729,"Virginia Beach city, Virginia",NA,2023,457066,14701,442365,3.216384505
Brown,55009,626.9664032646715,169.10409043418463,"Brown County, Wisconsin",NA,2023,269425,8266,261159,3.068015218
Fremont,08043,332.2458082947925,301.84978015008653,"Fremont County, Colorado",NA,2023,49394,557,48837,1.127667328
Jones,28067,629.3362675609105,462.1852946767923,"Jones County, Mississippi",NA,2023,66839,1438,65401,2.151438531
Webster,31181,455.070364892056,270.6527024844041,"Webster County, Nebraska",NA,2023,3385,5,3380,0.147710487
Camden,37029,850.7673018623242,319.06414149377486,"Camden County, North Carolina",NA,2023,10743,34,10709,0.316485153
Johnson,48251,471.97727917663707,449.47109479848996,"Johnson County, Texas",NA,2023,188820,6642,182178,3.517635844
Mesa,08077,278.11057325990373,282.2078618605446,"Mesa County, Colorado",NA,2023,157316,4038,153278,2.566808208
Cascade,30013,260.71215178958414,88.64760811441768,"Cascade County, Montana",NA,2023,84601,505,84096,0.596919658
Butler,20015,483.12611767426904,326.0227115352756,"Butler County, Kansas",NA,2023,67916,1410,66506,2.076093998
Dunn,38025,395.7757618829278,104.02834098985413,"Dunn County, North Dakota",NA,2023,4043,89,3954,2.201335642
Salt Lake,49035,227.1454118351105,237.62460785832897,"Salt Lake County, Utah",NA,2023,1184689,89294,1095395,7.537336803
Denton,48121,476.9608985181293,430.6708203823481,"Denton County, Texas",NA,2023,945644,78729,866915,8.32543748
Charles Mix,46023,455.45845960063673,201.44981402547967,"Charles Mix County, South Dakota",NA,2023,9281,42,9239,0.452537442
Nelson,51125,800.2685080047827,298.4503258069235,"Nelson County, Virginia",NA,2023,14777,338,14439,2.287338431
Wells,38103,441.7186596455274,101.48653566522054,"Wells County, North Dakota",NA,2023,3942,11,3931,0.279046169
Peoria,17143,604.121656051171,253.8666804508289,"Peoria County, Illinois",NA,2023,179831,7395,172436,4.112194227
Gloucester,34015,854.8918701482046,241.55252325403526,"Gloucester County, New Jersey",NA,2023,304504,6543,297961,2.148740246
Anoka,27003,542.2838882111987,154.24498036278084,"Anoka County, Minnesota",NA,2023,367095,11505,355590,3.134066114
Brown,46013,460.6707303320604,147.27114120564482,"Brown County, South Dakota",NA,2023,38079,811,37268,2.12978282
Major,40093,452.08794768850504,359.8344082859139,"Major County, Oklahoma",NA,2023,7656,201,7455,2.62539185
Deuel,46039,487.28267360261714,166.53158465702577,"Deuel County, South Dakota",NA,2023,4318,27,4291,0.625289486
Skagway,02230,170.54521174513565,547.5250473963649,"Skagway Municipality, Alaska",NA,2023,1308,36,1272,2.752293578
Sullivan,47163,744.394199918129,337.72252171663183,"Sullivan County, Tennessee",NA,2023,159693,1346,158347,0.842867252
Bristol,44001,908.7791482084097,181.95690982039508,"Bristol County, Rhode Island",NA,2023,50568,1040,49528,2.056636608
Knox,47093,717.8313123779718,352.4438834630291,"Knox County, Tennessee",NA,2023,487401,17674,469727,3.626172289
Carbon,56007,316.2916609706689,225.60066656041778,"Carbon County, Wyoming",NA,2023,14549,499,14050,3.429788989
Dauphin,42043,824.5477769624167,232.90772716171534,"Dauphin County, Pennsylvania",NA,2023,287484,11893,275591,4.136925881
Covington,51580,781.0538161879656,302.3624848178258,"Covington city, Virginia",NA,2023,5671,126,5545,2.221830365
Iowa,55049,594.7386313116092,203.95999717049858,"Iowa County, Wisconsin",NA,2023,23832,197,23635,0.826619671
Van Buren,47175,690.0038053662441,363.20324709261456,"Van Buren County, Tennessee",NA,2023,6293,0,6293,0
Bandera,48019,434.11224043203134,508.10087411181553,"Bandera County, Texas",NA,2023,21589,621,20968,2.876464866
Holmes,12059,695.5945019571868,472.92138210721043,"Holmes County, Florida",NA,2023,19626,97,19529,0.494242332
Sherman,41055,109.1166474267455,101.32556847511786,"Sherman County, Oregon",NA,2023,1908,16,1892,0.838574423
Henry,01067,704.9199093977123,457.47508680193937,"Henry County, Alabama",NA,2023,17450,37,17413,0.212034384
Union,05139,561.1739584712778,430.14609898888284,"Union County, Arkansas",NA,2023,38368,616,37752,1.605504587
Hardy,54031,795.4118951202006,270.60702674496474,"Hardy County, West Virginia",NA,2023,14236,183,14053,1.285473448
Caddo,22017,538.2032391907989,444.38475771369275,"Caddo Parish, Louisiana",NA,2023,232973,2876,230097,1.234477815
Jackson,41029,58.93716070731084,157.19367219818596,"Jackson County, Oregon",NA,2023,222563,6207,216356,2.788873263
Modoc,06049,86.2879184973083,185.03026991309304,"Modoc County, California",NA,2023,8646,283,8363,3.273189914
Alcorn,28003,634.836487319151,387.2729237618809,"Alcorn County, Mississippi",NA,2023,34500,177,34323,0.513043478
Bent,08011,372.82936948390517,317.44147905021396,"Bent County, Colorado",NA,2023,5524,132,5392,2.389572773
Monroe,18105,662.8183695572603,286.3398446280091,"Monroe County, Indiana",NA,2023,139822,7427,132395,5.311753515
Bullitt,21029,680.1357797714186,311.96855827683214,"Bullitt County, Kentucky",NA,2023,83209,1130,82079,1.358026175
Noble,39121,748.2832549290029,261.50566349790483,"Noble County, Ohio",NA,2023,14252,47,14205,0.329778277
Anderson,21005,692.2811615588464,309.67130216099355,"Anderson County, Kentucky",NA,2023,24098,155,23943,0.643206905
Nelson,21179,684.140169163964,315.28671400929886,"Nelson County, Kentucky",NA,2023,47102,662,46440,1.40546049
Weber,49057,229.1613582428791,223.9728201979393,"Weber County, Utah",NA,2023,266183,8680,257503,3.260914484
Kane,49025,215.3112868041465,314.13480543623143,"Kane County, Utah",NA,2023,7996,41,7955,0.512756378
Miller,05091,538.0031107658036,427.16575890939447,"Miller County, Arkansas",NA,2023,42588,263,42325,0.617544848
Richland,45079,779.9374089015117,391.04348187836075,"Richland County, South Carolina",NA,2023,418725,13091,405634,3.126395606
Putnam,12107,778.2288791959184,490.4732007385153,"Putnam County, Florida",NA,2023,74235,2312,71923,3.114433892
Jackson,17077,615.5303864844068,321.5517482249723,"Jackson County, Illinois",NA,2023,52706,1977,50729,3.750996092
Beaufort,37013,846.7470719495373,341.22811101718537,"Beaufort County, North Carolina",NA,2023,44597,1043,43554,2.338722336
Yates,36123,810.2106873145358,183.2983614613691,"Yates County, New York",NA,2023,24637,89,24548,0.361245281
Macon,47111,678.1655646493624,345.2741549167124,"Macon County, Tennessee",NA,2023,25793,570,25223,2.209901911
Maverick,48323,412.1901148324245,529.930438039047,"Maverick County, Texas",NA,2023,57770,9731,48039,16.8443829
Traverse,27155,491.04824057691604,144.5177226964894,"Traverse County, Minnesota",NA,2023,3279,44,3235,1.341872522
Churchill,32001,114.33150602549837,240.5147909157068,"Churchill County, Nevada",NA,2023,25614,418,25196,1.631920044
Campbell,56005,343.5770457652545,170.43998359381845,"Campbell County, Wyoming",NA,2023,47018,938,46080,1.994980646
Skamania,53059,94.00127054902185,82.40225829934514,"Skamania County, Washington",NA,2023,12276,265,12011,2.15868361
Wilcox,13315,737.6861263731994,442.8086302148762,"Wilcox County, Georgia",NA,2023,8784,201,8583,2.288251366
Rhea,47143,700.2550054768751,363.59327714310064,"Rhea County, Tennessee",NA,2023,33299,781,32518,2.345415778
Breathitt,21025,722.8617065925691,316.84872335367567,"Breathitt County, Kentucky",NA,2023,13438,81,13357,0.602768269
Vernon,29217,527.4565258267035,324.2482386092893,"Vernon County, Missouri",NA,2023,19713,242,19471,1.227616294
Escambia,01053,668.8925667350911,470.1816575667169,"Escambia County, Alabama",NA,2023,36695,65,36630,0.17713585
Marion,12083,773.1643443403779,501.67816462374145,"Marion County, Florida",NA,2023,387697,13145,374552,3.390534361
Asotin,53003,167.1984374140862,97.0364597430424,"Asotin County, Washington",NA,2023,22424,349,22075,1.556368177
Butler,29023,598.8148926727376,347.31394156877343,"Butler County, Missouri",NA,2023,42166,198,41968,0.469572641
Cape Girardeau,29031,611.0449242692475,330.9032553214456,"Cape Girardeau County, Missouri",NA,2023,82180,1084,81096,1.319055731
Lee,51105,731.207266749394,333.60756583187197,"Lee County, Virginia",NA,2023,22042,184,21858,0.834769985
Cullman,01043,667.4562741645744,401.29899103824187,"Cullman County, Alabama",NA,2023,89463,1382,88081,1.544772699
Coles,17029,632.7342726179909,280.85764024364846,"Coles County, Illinois",NA,2023,46689,584,46105,1.25082996
Carroll,18015,659.3788019642417,254.14100854142873,"Carroll County, Indiana",NA,2023,20443,185,20258,0.904955241
Plaquemines,22075,620.1469848959896,511.8107954750126,"Plaquemines Parish, Louisiana",NA,2023,23070,571,22499,2.475075856
Hooker,31091,411.9824728709972,229.0913830266527,"Hooker County, Nebraska",NA,2023,613,0,613,0
Burleigh,38015,428.40131014485945,114.61257486733516,"Burleigh County, North Dakota",NA,2023,98986,1820,97166,1.838643849
Monroe,54063,771.8557811630106,308.1438112866126,"Monroe County, West Virginia",NA,2023,12401,2,12399,0.016127732
Cheatham,47021,659.4899112224222,353.6281543054007,"Cheatham County, Tennessee",NA,2023,41500,945,40555,2.277108434
Bradford,42015,822.929075231398,200.98683202431152,"Bradford County, Pennsylvania",NA,2023,59971,560,59411,0.933784663
Oldham,21185,683.4998875152017,301.84358772498035,"Oldham County, Kentucky",NA,2023,68600,899,67701,1.310495627
Newton,05101,548.7345204764209,367.8634580025114,"Newton County, Arkansas",NA,2023,7175,7,7168,0.097560976
Grafton,33009,887.2010955635245,135.29634990226936,"Grafton County, New Hampshire",NA,2023,91759,2824,88935,3.077627263
Sheboygan,55117,629.5943683889328,184.5717333566205,"Sheboygan County, Wisconsin",NA,2023,117783,3015,114768,2.55979216
Smith,28129,622.5939356652974,453.651165589818,"Smith County, Mississippi",NA,2023,14193,38,14155,0.267737617
St. Tammany,22103,615.3409792223927,490.67413213931013,"St. Tammany Parish, Louisiana",NA,2023,269331,6563,262768,2.436778536
Prince George's,24033,831.1265205550459,269.592084502077,"Prince George's County, Maryland",NA,2023,955584,135204,820380,14.14883464
Stearns,27145,521.640802665003,148.4438311001153,"Stearns County, Minnesota",NA,2023,159358,5445,153913,3.416835051
Middlesex,25017,903.8884949231973,165.66906685387906,"Middlesex County, Massachusetts",NA,2023,1622896,179826,1443070,11.08056216
Franklin,42055,811.5792027499142,247.16189587273604,"Franklin County, Pennsylvania",NA,2023,156626,3137,153489,2.002860317
Perry,17145,615.2251341888388,315.0457450661224,"Perry County, Illinois",NA,2023,20810,149,20661,0.716001922
Gasconade,29073,577.0917107408101,309.1138579491753,"Gasconade County, Missouri",NA,2023,14774,22,14752,0.148910248
Union,18161,689.3364929171314,272.65973301189445,"Union County, Indiana",NA,2023,7028,21,7007,0.298804781
Jefferson,29099,593.886883398982,312.5407277290292,"Jefferson County, Missouri",NA,2023,228227,1473,226754,0.645410052
Rogers,40131,504.82253479707555,358.41999361377896,"Rogers County, Oklahoma",NA,2023,97235,1303,95932,1.34005245
